,age,fnlwgt,education_num,capital_gain,capital_loss,hours_per_week,y
19042,18.0,285994.06,7.0,0.0,0.0,30.0,0.0
19043,57.0,127815.88,4.0,0.0,0.0,40.0,0.0
19044,43.0,84366.02,13.0,0.0,0.0,40.0,1.0
19045,21.0,94048.555,9.0,0.0,0.0,40.0,0.0
19046,58.0,121371.33,9.0,0.0,0.0,40.0,0.0
19047,18.0,119710.93,7.0,0.0,0.0,38.0,0.0
19048,47.0,171332.62,10.0,0.0,0.0,40.0,1.0
19049,37.0,77007.75,9.0,0.0,0.0,38.0,0.0
19050,48.146442,244065.0,10.0,0.0,0.0,50.0,0.0
19051,25.0,37307.24,10.0,0.0,0.0,40.0,1.0
19052,41.0,242991.75,14.0,0.0,0.0,15.0,0.0
19053,40.0,136670.11,11.0,0.0,0.0,40.0,0.0
19054,25.0,93214.85,10.0,0.0,0.0,37.0,0.0
19055,26.0,142166.8,9.0,0.0,0.0,40.0,0.0
19056,56.0,175001.56,9.0,0.0,0.0,45.0,0.0
19057,28.0,178775.81,14.0,0.0,0.0,50.0,0.0
19058,38.0,200809.08,14.0,0.0,0.0,40.0,0.0
19059,34.0,307340.56,13.0,0.0,0.0,40.0,1.0
19060,35.0,196036.14,9.0,0.0,0.0,60.0,0.0
19061,17.0,381458.5,9.0,0.0,0.0,20.0,0.0
19062,37.0,160276.75,3.0,0.0,0.0,40.0,0.0
19063,35.0,218581.48,9.0,0.0,0.0,40.0,0.0
19064,41.0,102790.06,9.0,0.0,0.0,60.0,1.0
19065,35.0,334462.72,9.0,0.0,0.0,40.0,0.0
19066,58.0,74504.0,9.0,0.0,0.0,40.0,0.0
19067,56.0,165039.83,10.0,0.0,0.0,40.0,1.0
19068,35.0,56841.992,9.0,0.0,0.0,40.0,0.0
19069,47.0,163859.31,11.0,0.0,0.0,40.0,1.0
19070,76.447426,48996.895,6.704066,0.0,0.0,35.0,0.0
19071,45.0,133823.28,10.0,0.0,0.0,45.0,0.0
19072,58.0,302298.56,9.0,99999.0,0.0,35.0,1.0
19073,57.0,223051.3,13.0,0.0,0.0,40.0,0.0
19074,52.0,27694.188,14.0,0.0,0.0,50.0,1.0
19075,60.0,109694.914,9.0,0.0,0.0,40.0,0.0
19076,20.571623,144427.66,9.0,0.0,1977.0,40.0,0.0
19077,45.0,253143.89,9.0,0.0,0.0,65.0,0.0
19078,18.0,161445.38,9.0,0.0,0.0,60.0,0.0
19079,42.0,252286.03,9.0,7541.8384,0.0,40.0,1.0
19080,40.0,103918.36,9.0,0.0,0.0,45.0,1.0
19081,42.0,148722.92,9.0,0.0,0.0,97.19832,0.0
19082,42.0,179770.08,9.0,0.0,0.0,40.0,1.0
19083,31.0,105007.516,9.0,0.0,0.0,16.0,0.0
19084,38.0,129142.34,9.0,0.0,0.0,34.487732,0.0
19085,35.0,80289.93,13.0,0.0,0.0,50.0,0.0
19086,44.0,175404.86,13.0,0.0,1902.0,45.0,0.0
19087,47.93479,70486.04,15.0,0.0,0.0,40.0,1.0
19088,66.0,27119.578,7.0,0.0,0.0,35.0,0.0
19089,30.0,100455.95,9.0,0.0,0.0,38.0,0.0
19090,53.0,307289.56,10.0,0.0,0.0,50.0,1.0
19091,35.0,208074.17,9.0,0.0,0.0,40.0,0.0
19092,32.0,175156.08,9.0,0.0,0.0,40.0,0.0
19093,32.0,316279.66,7.0,0.0,0.0,40.0,0.0
19094,28.0,68203.734,4.0,0.0,0.0,40.0,0.0
19095,46.0,51566.617,9.0,0.0,0.0,40.0,0.0
19096,41.0,176695.36,9.0,0.0,0.0,40.0,0.0
19097,43.0,121953.99,13.0,0.0,0.0,35.0,1.0
19098,46.0,275042.62,9.0,0.0,0.0,40.0,0.0
19099,43.0,144951.14,1.0,0.0,0.0,40.0,0.0
19100,58.0,111352.63,13.0,0.0,0.0,40.0,1.0
19101,47.0,187918.86,10.0,0.0,0.0,40.0,0.0
19102,49.0,77530.125,10.0,0.0,0.0,40.0,1.0
19103,23.0,187867.27,9.0,0.0,0.0,38.0,0.0
19104,39.0,243212.77,3.0,0.0,0.0,40.0,1.0
19105,39.0,141457.47,13.0,0.0,0.0,26.523302,0.0
19106,23.0,239273.44,13.0,0.0,0.0,3.622725,0.0
19107,28.0,143354.4,9.0,0.0,0.0,40.0,0.0
19108,39.0,164900.22,10.0,0.0,0.0,40.0,0.0
19109,58.0,252064.22,9.0,0.0,0.0,35.0,0.0
19110,23.0,87132.5,7.0,0.0,0.0,40.0,0.0
19111,44.0,37118.723,9.0,0.0,0.0,40.0,0.0
19112,48.0,95184.58,14.0,0.0,0.0,40.0,1.0
19113,23.0,112572.16,7.0,0.0,0.0,40.0,0.0
19114,44.0,331138.53,10.0,15024.0,0.0,40.0,1.0
19115,48.0,158677.44,10.0,0.0,0.0,40.0,0.0
19116,48.0,123825.59,9.0,0.0,0.0,70.0,0.0
19117,62.0,239882.66,13.0,0.0,0.0,46.0,0.0
19118,34.0,124962.164,9.0,0.0,0.0,40.0,0.0
19119,62.0,182596.0,10.0,0.0,0.0,50.0,0.0
19120,34.0,392162.2,9.0,22484.547,0.0,50.0,0.0
19121,24.0,369040.25,9.0,0.0,0.0,40.0,0.0
19122,38.0,283085.94,11.0,0.0,0.0,40.0,0.0
19123,26.0,93900.4,9.0,0.0,0.0,40.0,0.0
19124,47.0,170190.38,9.0,0.0,0.0,40.0,1.0
19125,17.0,341613.12,4.0,0.0,0.0,40.0,0.0
19126,45.0,96664.04,14.0,0.0,0.0,60.0,0.0
19127,39.0,307491.44,10.0,0.0,0.0,40.0,0.0
19128,28.511784,147919.8,14.0,0.0,0.0,30.0,0.0
19129,24.0,197238.6,9.0,0.0,0.0,40.0,0.0
19130,33.0,376768.84,9.0,0.0,0.0,40.0,0.0
19131,49.0,165821.8,10.0,0.0,0.0,70.0,0.0
19132,21.0,182908.08,9.0,0.0,0.0,40.0,0.0
19133,46.0,139078.7,16.0,0.0,0.0,98.107346,1.0
19134,47.0,129293.48,13.0,0.0,0.0,40.0,1.0
19135,51.72315,291484.22,10.0,0.0,0.0,24.0,0.0
19136,23.0,133969.95,11.0,0.0,0.0,40.0,1.0
19137,52.0,226498.11,9.0,0.0,0.0,35.0,1.0
19138,19.0,83078.22,11.0,0.0,0.0,20.0,0.0
19139,58.0,149932.55,10.0,0.0,0.0,44.0,0.0
19140,24.0,66816.086,9.0,0.0,0.0,40.0,0.0
19141,30.0,125216.64,9.0,0.0,0.0,40.0,0.0
19142,33.0,277565.53,12.0,0.0,0.0,38.0,0.0
19143,46.0,123178.195,10.0,0.0,0.0,40.0,0.0
19144,42.0,128413.234,9.0,0.0,0.0,40.0,0.0
19145,35.0,182457.17,10.0,0.0,0.0,40.0,0.0
19146,33.0,120253.54,13.0,0.0,0.0,40.0,0.0
19147,26.0,123657.53,9.0,0.0,0.0,40.0,0.0
19148,35.0,179563.39,9.0,0.0,0.0,15.0,0.0
19149,26.591103,256786.02,13.0,0.0,0.0,60.0,0.0
19150,52.0,63747.51,11.0,0.0,0.0,50.0,1.0
19151,58.0,224825.67,14.0,0.0,0.0,40.0,0.0
19152,18.0,196270.03,9.0,0.0,0.0,30.0,0.0
19153,57.0,119213.32,9.0,0.0,0.0,40.0,0.0
19154,24.0,97162.05,11.0,0.0,0.0,40.0,0.0
19155,27.0,154633.28,9.0,0.0,0.0,38.0,0.0
19156,42.0,69169.57,13.0,0.0,0.0,40.0,0.0
19157,31.0,114714.414,9.0,0.0,0.0,20.0,0.0
19158,40.872375,220833.95,9.0,0.0,0.0,40.0,0.0
19159,63.0,40440.6,9.0,0.0,0.0,40.0,0.0
19160,59.0,29602.332,10.0,0.0,0.0,40.0,0.0
19161,32.0,187015.67,10.0,0.0,0.0,40.0,0.0
19162,38.0,244036.6,13.0,0.0,0.0,45.0,1.0
19163,34.0,32056.902,14.0,0.0,0.0,40.0,0.0
19164,30.0,204606.28,9.0,0.0,0.0,30.0,0.0
19165,65.0,225090.94,9.0,0.0,0.0,60.0,0.0
19166,43.0,115747.11,9.0,0.0,0.0,40.0,0.0
19167,43.0,120292.15,16.0,0.0,0.0,40.0,1.0
19168,24.0,175989.06,5.0,0.0,0.0,60.0,0.0
19169,41.0,158613.67,5.0,0.0,0.0,60.0,0.0
19170,47.0,192042.78,10.0,0.0,0.0,40.0,0.0
19171,35.0,191749.97,13.0,0.0,0.0,99.0,1.0
19172,36.0,29103.695,10.0,0.0,0.0,40.0,0.0
19173,35.0,325256.6,9.0,0.0,0.0,40.0,0.0
19174,58.0,357154.03,9.0,0.0,0.0,30.0,0.0
19175,32.0,171317.84,14.0,0.0,0.0,40.0,1.0
19176,59.0,27539.168,10.0,0.0,0.0,40.0,0.0
19177,45.0,330524.47,9.0,0.0,0.0,15.0,0.0
19178,46.0,204514.4,9.0,0.0,0.0,35.0,1.0
19179,38.904106,177584.55,14.0,0.0,0.0,50.0,1.0
19180,44.0,104227.62,9.0,0.0,0.0,50.0,0.0
19181,43.0,216497.47,14.0,0.0,0.0,40.0,0.0
19182,69.0,169881.28,9.0,0.0,0.0,22.493538,0.0
19183,44.0,72590.03,13.0,0.0,0.0,50.0,1.0
19184,56.0,195390.72,9.0,0.0,0.0,40.0,1.0
19185,39.0,121470.086,13.0,5013.0,0.0,40.0,0.0
19186,47.0,201880.3,10.0,0.0,0.0,44.0,0.0
19187,25.0,205924.16,9.0,0.0,0.0,40.0,0.0
19188,52.0,178876.36,9.0,0.0,0.0,41.443916,0.0
19189,39.0,275863.3,11.0,0.0,0.0,40.0,0.0
19190,41.0,104087.91,10.0,0.0,0.0,80.0,0.0
19191,28.0,295979.97,13.0,0.0,0.0,36.0,0.0
19192,58.0,100198.97,16.0,0.0,0.0,40.0,1.0
19193,34.0,311283.0,13.0,0.0,0.0,50.0,1.0
19194,32.0,216994.81,9.0,0.0,0.0,40.0,1.0
19195,69.09414,161207.61,10.0,0.0,0.0,40.0,1.0
19196,27.0,292838.72,9.0,0.0,0.0,40.0,1.0
19197,35.0,224049.69,13.0,0.0,0.0,40.0,0.0
19198,78.45697,107858.195,6.0,0.0,0.0,40.0,0.0
19199,23.0,93442.37,7.0,0.0,0.0,40.0,0.0
19200,28.99991,102598.17,13.0,0.0,0.0,40.0,0.0
19201,43.0,231252.81,9.0,0.0,0.0,48.0,0.0
19202,19.0,86687.59,9.0,0.0,0.0,38.0,0.0
19203,24.0,200105.58,10.0,0.0,0.0,42.0,0.0
19204,49.0,20423.666,13.0,0.0,0.0,48.0,0.0
19205,50.0,189676.77,9.0,0.0,0.0,50.0,0.0
19206,46.519463,286429.6,10.0,0.0,0.0,60.0,1.0
19207,34.0,772165.0,7.0,0.0,0.0,40.0,0.0
19208,42.0,289691.8,9.0,0.0,0.0,40.0,0.0
19209,49.0,188692.28,13.0,0.0,0.0,40.0,1.0
19210,17.0,127169.66,7.0,0.0,0.0,2.4247713,0.0
19211,30.0,190234.0,9.0,0.0,0.0,20.0,0.0
19212,22.0,232097.75,9.0,0.0,0.0,40.0,0.0
19213,46.0,141853.83,3.0,0.0,0.0,40.0,0.0
19214,58.0,139089.33,10.0,0.0,0.0,40.0,1.0
19215,33.0,205608.9,9.0,0.0,0.0,40.0,1.0
19216,31.0,406337.53,9.0,0.0,0.0,40.0,0.0
19217,56.0,122031.8,9.0,0.0,0.0,52.0,0.0
19218,53.0,191463.95,13.0,0.0,0.0,40.0,0.0
19219,67.0,133922.06,13.0,0.0,0.0,30.0,0.0
19220,41.0,242677.7,13.0,0.0,0.0,40.0,0.0
19221,46.0,66257.95,9.0,0.0,0.0,47.0,0.0
19222,31.0,75826.87,9.0,0.0,0.0,40.0,0.0
19223,32.0,265225.8,9.0,0.0,0.0,37.0,0.0
19224,59.0,61573.68,9.0,0.0,0.0,40.0,0.0
19225,38.0,34951.89,13.0,0.0,0.0,50.0,1.0
19226,51.0,330107.38,13.0,0.0,0.0,40.0,0.0
19227,35.0,217306.39,6.0,0.0,0.0,30.391272,0.0
19228,51.0,148491.47,6.0,0.0,0.0,60.0,1.0
19229,41.0,37671.027,9.0,0.0,0.0,40.0,0.0
19230,17.0,192963.58,4.0,0.0,0.0,5.2253585,0.0
19231,60.0,348473.34,9.0,0.0,0.0,37.252544,0.0
19232,18.0,168239.27,11.0,0.0,0.0,30.0,0.0
19233,37.0,117645.625,13.0,0.0,0.0,40.0,0.0
19234,26.0,235727.36,13.0,0.0,0.0,40.0,0.0
19235,26.0,220252.81,9.0,0.0,1977.0,40.0,0.0
19236,32.0,214192.33,10.0,0.0,0.0,40.0,0.0
19237,49.0,123897.2,10.0,0.0,0.0,40.0,0.0
19238,28.396261,109841.86,9.0,0.0,0.0,40.0,0.0
19239,21.0,170155.11,9.0,0.0,0.0,38.0,0.0
19240,22.0,186730.53,8.0,0.0,0.0,40.0,0.0
19241,23.0,176063.3,6.0,0.0,0.0,40.0,1.0
19242,30.0,101421.72,11.0,0.0,0.0,40.0,0.0
19243,46.0,74346.04,9.0,0.0,0.0,50.0,1.0
19244,22.067982,344208.53,9.0,0.0,0.0,30.0,0.0
19245,17.0,103802.39,2.0,0.0,0.0,5.5351377,0.0
19246,33.0,170824.7,9.0,0.0,0.0,40.0,0.0
19247,33.0,231119.95,10.0,0.0,0.0,40.0,0.0
19248,34.0,256047.88,13.0,0.0,0.0,40.0,0.0
19249,31.0,28474.678,10.0,0.0,0.0,36.79078,0.0
19250,33.0,151365.17,9.0,0.0,0.0,60.0,0.0
19251,55.0,146370.66,13.0,0.0,0.0,40.0,0.0
19252,43.0,122623.99,9.0,0.0,0.0,60.0,0.0
19253,47.0,254878.73,11.0,0.0,0.0,60.0,0.0
19254,61.0,216306.02,9.0,0.0,0.0,40.0,1.0
19255,47.0,294096.72,3.0,0.0,0.0,20.0,0.0
19256,22.0,145869.06,9.0,0.0,0.0,40.0,0.0
19257,47.0,63431.504,13.0,0.0,0.0,50.0,1.0
19258,56.0,70934.445,9.0,0.0,0.0,40.0,0.0
19259,50.0,174439.9,9.0,0.0,0.0,40.0,1.0
19260,36.0,299744.5,11.0,0.0,0.0,40.0,0.0
19261,48.72545,118591.71,10.0,0.0,0.0,40.0,1.0
19262,45.0,368851.4,13.0,0.0,0.0,50.0,1.0
19263,27.0,277336.03,10.0,0.0,0.0,40.0,1.0
19264,45.0,154708.61,9.0,0.0,0.0,50.0,0.0
19265,32.0,165519.92,13.0,0.0,0.0,32.0,0.0
19266,20.0,168531.52,9.0,0.0,0.0,40.0,0.0
19267,31.0,52211.15,11.0,0.0,0.0,50.0,0.0
19268,39.0,107485.35,9.0,0.0,0.0,40.0,0.0
19269,29.0,188488.0,9.0,0.0,0.0,36.0,0.0
19270,23.0,188374.83,10.0,0.0,0.0,37.0,0.0
19271,34.0,136838.0,10.0,0.0,0.0,35.0,0.0
19272,49.0,110888.32,10.0,0.0,0.0,50.0,0.0
19273,57.0,226002.47,2.0,0.0,0.0,45.0,0.0
19274,38.0,190988.6,15.0,0.0,0.0,65.26906,1.0
19275,35.0,132565.14,10.0,0.0,0.0,50.0,0.0
19276,33.0,102402.12,11.0,0.0,0.0,40.0,0.0
19277,42.0,284907.7,13.0,0.0,0.0,40.0,0.0
19278,75.57186,165062.89,9.0,0.0,0.0,40.0,0.0
19279,59.0,77199.18,10.0,0.0,0.0,40.0,0.0
19280,22.0,37186.344,10.0,0.0,0.0,40.0,0.0
19281,39.0,65304.504,9.0,0.0,0.0,20.0,0.0
19282,44.0,143087.03,10.0,0.0,0.0,40.0,0.0
19283,56.0,174185.1,9.0,1616.7266,0.0,35.0,1.0
19284,39.0,481597.72,10.0,0.0,0.0,40.0,0.0
19285,37.0,106308.79,10.0,0.0,0.0,38.0,0.0
19286,25.0,117496.945,13.0,0.0,0.0,40.0,0.0
19287,31.0,418090.72,16.0,15024.0,0.0,40.0,1.0
19288,64.162125,163204.05,9.0,0.0,0.0,28.0,0.0
19289,50.0,178252.62,14.0,0.0,0.0,35.0,1.0
19290,43.0,125286.57,10.0,0.0,0.0,40.0,0.0
19291,49.0,194009.88,12.0,0.0,0.0,45.0,0.0
19292,26.0,112275.164,9.0,0.0,0.0,38.0,0.0
19293,26.0,419420.78,10.0,0.0,0.0,36.0,0.0
19294,29.0,264323.84,9.0,0.0,0.0,40.0,0.0
19295,17.0,152459.97,1.0,0.0,0.0,30.0,0.0
19296,24.0,186493.97,9.0,0.0,0.0,40.0,0.0
19297,59.0,140894.6,13.0,0.0,0.0,40.0,1.0
19298,30.0,350093.97,16.0,0.0,0.0,41.395294,1.0
19299,31.0,219992.16,9.0,0.0,0.0,20.0,0.0
19300,42.0,99573.18,11.0,0.0,0.0,45.0,1.0
19301,53.0,141569.61,10.0,0.0,0.0,40.0,1.0
19302,18.0,109278.57,10.0,0.0,0.0,30.0,0.0
19303,37.0,267361.22,9.0,0.0,0.0,46.0,1.0
19304,42.0,144738.03,14.0,0.0,0.0,40.0,1.0
19305,26.0,362334.53,13.0,0.0,0.0,35.0,0.0
19306,43.0,206579.12,9.0,0.0,0.0,45.0,1.0
19307,34.0,148461.0,8.0,0.0,0.0,63.63251,0.0
19308,53.0,174538.12,4.0,0.0,0.0,40.0,0.0
19309,61.0,159686.03,9.0,9398.079,0.0,40.0,1.0
19310,19.0,177545.9,9.0,0.0,0.0,40.0,0.0
19311,26.0,89734.32,9.0,0.0,0.0,55.0,0.0
19312,35.0,137503.38,13.0,0.0,0.0,40.0,0.0
19313,70.8664,211009.23,9.0,0.0,0.0,45.0,1.0
19314,30.0,120113.33,10.0,0.0,0.0,56.507294,1.0
19315,18.0,42089.1,9.0,5096.584,0.0,40.0,1.0
19316,34.0,313248.78,9.0,0.0,0.0,50.0,0.0
19317,24.0,165464.98,9.0,0.0,0.0,20.0,0.0
19318,64.0,82905.734,9.0,0.0,0.0,56.0,1.0
19319,33.0,183776.58,10.0,0.0,0.0,40.0,0.0
19320,56.0,321313.97,14.0,7688.0,0.0,50.0,1.0
19321,56.0,151670.78,9.0,0.0,0.0,47.0,0.0
19322,46.0,273327.38,4.0,0.0,0.0,40.0,0.0
19323,37.0,36756.094,9.0,0.0,0.0,40.0,0.0
19324,49.0,145746.7,10.0,3103.0,0.0,50.0,0.0
19325,55.0,304406.97,10.0,0.0,0.0,45.0,1.0
19326,33.0,196635.44,9.0,0.0,0.0,40.0,0.0
19327,34.0,204608.19,9.0,0.0,0.0,40.0,0.0
19328,53.0,109926.875,9.0,0.0,1977.0,35.0,0.0
19329,69.573555,245992.16,9.0,0.0,0.0,35.0,0.0
19330,32.0,124077.22,10.0,0.0,0.0,40.0,0.0
19331,59.0,36469.625,10.0,0.0,0.0,40.0,0.0
19332,35.0,97893.14,9.0,0.0,0.0,40.0,1.0
19333,46.0,147457.66,14.0,0.0,0.0,55.0,0.0
19334,28.0,84544.32,9.0,0.0,0.0,40.0,0.0
19335,63.0,229330.17,9.0,15024.0,0.0,44.0,1.0
19336,48.0,151195.05,10.0,99999.0,0.0,43.0,1.0
19337,49.0,81119.74,10.0,0.0,0.0,35.0,0.0
19338,28.8792,223167.14,9.0,0.0,0.0,40.0,0.0
19339,49.0,175751.7,9.0,4032.8657,0.0,52.0,1.0
19340,31.0,119211.234,9.0,0.0,0.0,40.0,0.0
19341,41.0,156642.55,9.0,0.0,0.0,50.0,0.0
19342,27.0,139386.77,10.0,0.0,0.0,40.0,0.0
19343,39.0,142012.84,14.0,0.0,0.0,40.0,0.0
19344,34.0,321249.06,8.0,0.0,0.0,40.0,0.0
19345,24.0,133053.81,10.0,0.0,0.0,65.0,0.0
19346,51.0,172546.64,10.0,0.0,0.0,40.0,1.0
19347,47.0,188341.36,10.0,0.0,0.0,45.0,1.0
19348,62.899254,183903.81,14.0,4310.6553,0.0,45.00843,1.0
19349,17.0,33354.195,9.0,0.0,0.0,40.0,0.0
19350,38.0,143916.44,16.0,99999.0,0.0,60.0,1.0
19351,51.0,144204.05,9.0,0.0,0.0,50.0,0.0
19352,27.0,183947.61,9.0,0.0,0.0,40.0,0.0
19353,44.77408,259109.42,9.0,0.0,0.0,40.0,1.0
19354,23.0,189038.38,10.0,0.0,0.0,43.0,0.0
19355,50.0,161555.47,13.0,0.0,0.0,40.0,0.0
19356,17.0,22423.383,5.0,0.0,0.0,32.684032,0.0
19357,17.0,60239.07,9.0,0.0,0.0,15.0,0.0
19358,46.0,351481.06,12.0,0.0,0.0,40.0,0.0
19359,29.0,164600.8,10.0,0.0,0.0,40.0,0.0
19360,62.0,61769.383,9.0,0.0,0.0,40.0,0.0
19361,27.0,288298.75,10.0,0.0,0.0,40.0,0.0
19362,47.0,113988.29,9.0,0.0,0.0,45.0,0.0
19363,17.0,138968.78,4.63631,0.0,0.0,40.0,0.0
19364,55.0,188052.14,8.0,0.0,0.0,40.0,0.0
19365,25.0,175808.28,10.0,0.0,0.0,45.0,0.0
19366,28.0,236769.88,9.0,0.0,0.0,24.0,0.0
19367,29.0,259572.14,7.0,0.0,0.0,20.0,0.0
19368,39.0,213857.92,11.0,0.0,0.0,40.0,1.0
19369,49.0,53549.832,9.0,0.0,0.0,60.0,0.0
19370,39.0,161475.64,10.0,7298.0,0.0,40.0,1.0
19371,31.0,51388.22,9.0,0.0,0.0,40.0,0.0
19372,28.0,65838.23,9.0,0.0,0.0,45.0,0.0
19373,21.0,117340.76,9.0,0.0,0.0,30.0,0.0
19374,57.0,202473.53,12.0,0.0,0.0,35.0,0.0
19375,37.0,172744.38,4.0,0.0,0.0,40.0,0.0
19376,38.0,174362.67,9.0,0.0,0.0,40.0,0.0
19377,42.0,217337.89,7.0,0.0,0.0,25.0,0.0
19378,52.0,60334.066,9.0,0.0,0.0,52.0,0.0
19379,60.0,72331.32,9.0,0.0,0.0,99.0,0.0
19380,20.0,194128.84,13.0,15024.0,0.0,55.0,1.0
19381,36.0,108925.08,10.0,0.0,0.0,45.0,1.0
19382,48.0,163281.48,9.0,0.0,0.0,40.0,0.0
19383,55.0,295697.3,10.0,0.0,0.0,18.01286,0.0
19384,28.0,363306.88,10.0,0.0,0.0,40.0,0.0
19385,27.0,167427.0,10.0,0.0,0.0,40.0,1.0
19386,44.0,159606.08,10.0,0.0,0.0,40.0,0.0
19387,23.0,308947.9,10.0,99999.0,0.0,16.0,0.0
19388,39.0,79837.04,9.0,0.0,0.0,39.0,0.0
19389,57.0,215267.17,9.0,0.0,0.0,40.0,0.0
19390,50.0,360673.7,12.0,0.0,0.0,50.0,0.0
19391,36.0,175735.52,9.0,0.0,0.0,25.0,1.0
19392,34.0,142249.7,7.0,0.0,0.0,40.0,0.0
19393,60.0,48261.402,9.0,0.0,0.0,61.321865,0.0
19394,23.0,344285.72,9.0,0.0,0.0,45.0,0.0
19395,59.0,95626.31,11.0,0.0,0.0,40.0,0.0
19396,21.0,55371.54,9.0,0.0,0.0,40.0,0.0
19397,54.27858,189609.95,15.0,15024.0,0.0,42.236034,1.0
19398,59.0,199082.69,9.0,0.0,0.0,27.981745,0.0
19399,27.0,24197.666,7.0,0.0,0.0,40.0,0.0
19400,67.0,285609.78,6.0,0.0,0.0,40.0,0.0
19401,40.0,181047.78,13.0,0.0,0.0,45.0,1.0
19402,40.0,243577.11,9.0,0.0,0.0,43.0,0.0
19403,47.0,51567.812,16.0,0.0,0.0,41.0,0.0
19404,51.0,145782.38,9.0,0.0,0.0,60.0,1.0
19405,62.0,176568.9,16.0,0.0,0.0,10.0,1.0
19406,41.0,102690.24,10.0,0.0,0.0,35.0,0.0
19407,62.0,327407.78,10.0,0.0,0.0,40.0,0.0
19408,33.0,50207.375,13.0,0.0,0.0,40.0,0.0
19409,23.0,30726.525,9.0,0.0,0.0,12.0,0.0
19410,55.0,181806.55,7.0,0.0,0.0,40.0,0.0
19411,31.0,118613.02,9.0,0.0,0.0,40.0,0.0
19412,50.71991,92014.4,9.0,0.0,0.0,40.0,0.0
19413,44.0,30518.271,4.0,0.0,0.0,40.0,0.0
19414,50.0,174100.16,11.0,59147.39,0.0,40.0,1.0
19415,40.0,126557.914,10.0,0.0,0.0,10.0,0.0
19416,32.0,253507.83,10.0,0.0,0.0,40.0,0.0
19417,38.0,277643.34,10.0,0.0,0.0,40.0,0.0
19418,36.0,174572.5,10.0,0.0,0.0,8.373568,0.0
19419,27.0,233949.02,9.0,0.0,0.0,55.0,0.0
19420,89.776764,202750.3,4.0,0.0,0.0,9.999127,0.0
19421,34.0,204439.08,10.0,0.0,0.0,40.0,0.0
19422,32.0,204648.0,10.0,0.0,0.0,40.0,0.0
19423,60.0,191639.2,2.0,0.0,0.0,50.0,0.0
19424,24.0,245136.8,14.836234,15024.0,0.0,45.0,0.0
19425,27.0,269442.9,12.510296,0.0,0.0,48.0,0.0
19426,46.0,167461.95,12.0,0.0,0.0,40.0,1.0
19427,62.0,72075.875,9.0,0.0,0.0,40.0,0.0
19428,44.0,137430.78,9.0,0.0,0.0,50.0,0.0
19429,61.0,193897.58,10.0,0.0,0.0,40.0,0.0
19430,55.0,401411.53,9.0,0.0,0.0,40.0,0.0
19431,42.0,349737.44,9.0,0.0,0.0,40.0,0.0
19432,49.0,47052.652,10.0,0.0,0.0,50.0,0.0
19433,47.0,334645.88,9.0,0.0,0.0,50.0,0.0
19434,61.0,141672.34,9.0,0.0,0.0,40.0,1.0
19435,28.0,171439.02,9.0,0.0,0.0,40.0,0.0
19436,38.0,453381.25,9.0,0.0,0.0,40.0,0.0
19437,60.0,145292.52,9.0,0.0,0.0,40.0,0.0
19438,22.0,213738.53,9.0,14536.366,0.0,40.0,0.0
19439,32.0,343462.3,9.0,0.0,0.0,40.0,0.0
19440,63.0,190827.78,3.0,0.0,0.0,20.0,0.0
19441,53.0,216240.77,9.0,0.0,0.0,50.0,0.0
19442,42.0,138991.19,11.0,0.0,0.0,40.0,1.0
19443,64.71214,91585.91,13.0,7298.0,0.0,40.0,1.0
19444,59.0,98294.93,9.0,0.0,1977.0,38.0,1.0
19445,25.0,60692.812,10.0,0.0,0.0,40.0,0.0
19446,75.565315,76728.195,10.0,0.0,0.0,20.0,1.0
19447,20.0,119948.59,9.0,0.0,0.0,40.0,0.0
19448,20.0,200363.02,7.0,0.0,0.0,33.445744,0.0
19449,31.0,246271.58,13.0,0.0,0.0,35.0,0.0
19450,22.0,184609.78,10.0,0.0,0.0,50.0,0.0
19451,24.0,128029.51,12.0,0.0,0.0,40.0,0.0
19452,51.0,81279.125,13.0,0.0,0.0,30.0,1.0
19453,38.0,125365.13,10.0,0.0,0.0,40.0,1.0
19454,50.0,26338.33,9.0,0.0,0.0,40.0,0.0
19455,34.0,170357.0,9.0,0.0,0.0,50.0,0.0
19456,84.40359,158505.9,9.0,15024.0,0.0,35.0,1.0
19457,41.0,181469.14,9.0,0.0,0.0,25.0,0.0
19458,51.0,165010.95,9.0,0.0,0.0,45.0,0.0
19459,42.0,265726.75,10.0,0.0,0.0,83.84312,1.0
19460,46.0,137611.86,13.0,0.0,0.0,42.0,0.0
19461,23.0,49018.562,10.0,0.0,0.0,25.266012,1.0
19462,50.0,137710.73,13.0,0.0,0.0,50.0,0.0
19463,66.29674,68912.82,9.0,0.0,0.0,40.0,0.0
19464,37.0,375539.66,9.0,0.0,0.0,40.0,0.0
19465,27.0,110998.62,13.0,0.0,0.0,40.0,0.0
19466,34.0,118431.54,10.0,0.0,0.0,40.0,0.0
19467,39.0,107311.2,12.0,0.0,0.0,50.0,0.0
19468,50.0,143362.47,13.0,0.0,0.0,60.0,0.0
19469,17.0,195095.03,3.0,0.0,0.0,20.0,0.0
19470,46.0,146650.86,9.0,0.0,0.0,40.0,0.0
19471,36.0,198595.38,9.0,14909.169,0.0,45.0,1.0
19472,39.0,95515.69,13.0,0.0,0.0,45.0,0.0
19473,61.0,151486.77,13.0,0.0,1902.0,40.0,1.0
19474,21.0,259120.88,6.0,0.0,0.0,35.0,0.0
